Applicant_Client_ID,Emphasis Area,Emphasis Area 2,Emphasis Area 3,UU_APPL_CITIZEN,CTZNSHP,AGE,SEX,LOW_INCOME,UU_FIRSTGEN,UU_APPL_NTV_LANG,HAS_LANGUAGE_TEST,TEST_READ,TEST_SPEAK,TEST_WRITE,TEST_LISTEN,MAJOR,GPA,NUM_PREV_INSTS,HAS_GRE_GEN,GRE_VERB,GRE_QUANT,GRE_AW,HAS_GRE_SUBJECT,GRE_SUB,NUM_RECOMMENDS,R_AVG_ORAL,R_AVG_WRITTEN,R_AVG_ACADEMIC,R_AVG_KNOWLEDGE,R_AVG_EMOT,R_AVG_MOT,R_AVG_RES,R_AVG_RATING,RATING,DECISION
3880256,Number Theory,Algebraic Geometry,Representation Theory,Yes,UNITED STATES,24.5,Male,No,Unspecified,English,No,,,,,Mathematics,3.85,1,Yes,164,166,5.5,Yes,700,3,16.7,16.7,16.7,10,20,20,13.3,26.7,3.25,Reject
3880268,Commutative Algebra,Algebraic Geometry,Geometry/Topology,No,INDIA,24.5,Female,Not Sure,Unspecified,Other,No,,,,,Math Education,3.24,2,Yes,145,170,4,Yes,680,3,13.3,10,10,8.3,10,10,6.7,15,3.25,Reject
3880351,Algebraic Geometry,Commutative Algebra,Geometry/Topology,No,CHINA,21.8,Male,Yes,Unspecified,Simplified Chinese,Yes,30,20,26,25,Applied Mathematics,3.61,1,Yes,157,169,3.5,No,,3,10,16.7,20,20,16.7,16.7,20,20,3.63,Reject
3881011,Representation Theory,Algebraic Geometry,Commutative Algebra,No,CHINA,21.8,Male,No,Unspecified,Simplified Chinese,Yes,29,22,23,23,Mathematics,3.68,1,Yes,155,170,3.5,Yes,910,3,13.3,13.3,20,20,20,20,20,18.3,4,Reject
3881693,Numerical Analysis,Applied Mathematics,Materials and Fluids,Yes,UNITED STATES,22.9,Male,No,Unspecified,English,No,,,,,Mathematics,4,2,Yes,155,165,4,Yes,610,3,16.7,16.7,20,16.7,20,20,16.7,20,4.5,Waitlist
3887144,Mathematical Biology,Differential Equations,Probability,Yes,UNITED STATES,33.1,Male,No,Unspecified,English,No,,,,,Mathematics,4,3,Yes,170,168,4,No,,4,20,15,20,20,20,20,20,27.5,3.63,Reject
3887370,Algebraic Geometry,Commutative Algebra,Number Theory,No,KOREA REPUBLIC OF,22.9,Male,Not Sure,Unspecified,Korean,Yes,26,24,27,24,Mathematics,3.77,1,Yes,154,167,3,Yes,890,3,16.7,20,20,20,20,20,20,26.7,3.75,Reject
3887374,Mathematical Biology,Applied Mathematics,0,Yes,UNITED STATES,22.6,Male,No,Unspecified,English,No,,,,,Mathematics,3.38,1,Yes,160,164,4,Yes,700,3,16.7,13.3,16.7,20,10,20,20,26.7,5,Waitlist
3887604,Algebraic Geometry,Commutative Algebra,0,No,INDIA,24.1,Male,Yes,Unspecified,Other,Yes,27,23,25,29,Mathematics,3.2,2,Yes,151,170,3.5,Yes,850,3,1.7,8.3,13.3,16.7,8.3,13.3,6.7,16.7,4,Waitlist
3887775,Geometry/Topology,Materials and Fluids,Applied Mathematics,No,NEPAL,27.9,Male,Unspecified,Unspecified,Other,Yes,28,22,21,21,Mathematics,0,2,Yes,148,159,3,No,,3,13.3,13.3,13.3,13.3,16.7,20,11.7,21.7,3.3,Reject
3887821,Algebraic Geometry,0,0,No,UNITED STATES,21.6,Female,No,Unspecified,English,No,,,,,Mathematics,3.44,1,Yes,163,165,4.5,Yes,650,3,8.3,10,16.7,16.7,16.7,20,13.3,20,3.87,Reject
3888143,Mathematical Biology,Applied Mathematics,0,Yes,UNITED STATES,23.1,Male,No,Unspecified,English,No,,,,,Mathematics,4,2,Yes,164,170,4,Yes,710,3,20,16.7,20,20,20,20,20,30,4.67,Waitlist
3888380,Mathematical Biology,Applied Mathematics,Numerical Analysis,Yes,UNITED STATES,21,Female,Yes,Unspecified,Other,No,,,,,Mathematics,3.5,1,No,,,,No,,3,16.7,13.3,16.7,16.7,16.7,16.7,16.7,23.3,4.25,Reject
3888384,Numerical Analysis,Applied Mathematics,Differential Equations,No,CHINA,21,Female,Unspecified,Unspecified,Traditional Chinese,Yes,29,23,23,28,Mathematics,3.48,3,Yes,155,170,3,Yes,900,3,11.7,11.7,16.7,13.3,10,20,10,20,3.63,Reject
3888444,Mathematical Biology,0,0,No,GREECE,21.7,Female,No,Unspecified,Greek,No,,,,,Mathematics,3.87,2,Yes,159,161,4,No,,4,17.5,12.5,20,20,20,20,20,25,3.8,Reject
3888755,Commutative Algebra,Geometry/Topology,Representation Theory,Yes,UNITED STATES,22.4,Male,No,Unspecified,English,No,,,,,Mathematics,3.94,3,Yes,,,,Yes,680,3,16.7,13.3,20,16.7,20,20,13.3,30,4.13,Reject
3889137,Algebraic Geometry,Geometry/Topology,Commutative Algebra,No,JORDAN,27.4,Male,Yes,Unspecified,Arabic,No,,,,,Mathematics,3.18,2,No,,,,Yes,510,3,6.7,5,13.3,13.3,6.7,10,8.3,15,3.25,Reject
3889150,Mathematical Biology,Applied Mathematics,Differential Equations,No,CHINA,20.3,Female,Not Sure,Unspecified,Simplified Chinese,Yes,28,18,23,25,Mathematics,3.64,1,Yes,155,168,3,Yes,890,3,13.3,20,16.7,16.7,20,20,16.7,20,3.25,Reject
3889199,Mathematical Biology,Applied Mathematics,Differential Equations,No,CHINA,21.1,Female,Yes,Unspecified,Simplified Chinese,Yes,29,22,23,28,Engineering,3.8,1,Yes,155,168,3.5,Yes,760,3,16.7,20,20,16.7,20,20,20,26.7,3.58,Waitlist
3890117,Representation Theory,Commutative Algebra,Algebraic Geometry,Yes,UNITED STATES,28.2,Male,No,Unspecified,English,No,,,,,Mathematics,3.52,1,Yes,161,164,3,Yes,650,3,16.7,13.3,16.7,16.7,13.3,20,16.7,26.7,2.75,Reject
3890656,Geometry/Topology,0,0,Yes,UNITED STATES,22.6,Female,Unspecified,Unspecified,English,No,,,,,Mathematics,3.53,2,No,,,,No,,3,16.7,16.7,16.7,10,13.3,16.7,10,23.3,3.67,Waitlist
3890732,Mathematical Biology,0,0,Yes,UNITED STATES,24.7,Male,Yes,Unspecified,English,No,,,,,Mathematics,3.32,2,Yes,159,162,4.5,Yes,530,3,10,13.3,16.7,16.7,13.3,20,13.3,23.3,2.6,Reject
3890846,Mathematical Biology,Applied Mathematics,0,No,CHINA,21.3,Female,No,Unspecified,Simplified Chinese,Yes,24,22,22,21,Mathematics,3.38,2,Yes,147,167,3.5,No,,3,16.7,10,20,13.3,13.3,20,13.3,20,4.58,Waitlist
3890856,Commutative Algebra,Algebraic Geometry,0,Yes,UNITED STATES,22.2,Female,Unspecified,Unspecified,English,No,,,,,Physics,3.9,1,Yes,170,168,4.5,Yes,740,3,13.3,16.7,20,20,20,20,20,20,4.08,Reject
3891258,Commutative Algebra,Algebraic Geometry,Representation Theory,Yes,UNITED STATES,22.3,Male,No,Unspecified,English,No,,,,,Mathematics,3.56,2,Yes,154,170,3.5,Yes,610,3,20,20,20,20,20,20,20,30,2.25,Reject
3891448,Algebraic Geometry,Geometry/Topology,Representation Theory,Yes,UNITED STATES,22.8,Male,No,Unspecified,English,No,,,,,Applied Mathematics,3.33,1,Yes,157,167,4.5,No,,3,20,10,10,13.3,16.7,16.7,16.7,23.3,4.13,Reject
3891639,Geometry/Topology,Algebraic Geometry,Commutative Algebra,Yes,UNITED STATES,21.5,Male,No,Unspecified,English,No,,,,,Engineering,3.9,1,Yes,164,170,3,Yes,860,3,16.7,20,20,20,16.7,20,20,30,4,Waitlist
3891717,Mathematical Biology,Applied Mathematics,Numerical Analysis,Yes,UNITED STATES,21.3,Male,No,Unspecified,English,No,,,,,Mathematics,3.41,1,Yes,146,158,4,Yes,590,3,16.7,13.3,13.3,16.7,20,16.7,10,20,3,Reject
3891983,Geometry/Topology,0,0,No,INDIA,23.8,Male,No,Unspecified,Other,Yes,24,20,27,24,Mathematics,0,2,Yes,150,163,2.5,Yes,740,5,11,9,18,18,16,20,18,25,4.13,Reject
3892137,Mathematical Biology,Applied Mathematics,0,Yes,UNITED STATES,21.7,Female,No,Unspecified,English,No,,,,,Mathematics,3.98,3,Yes,160,165,4.5,No,,3,16.7,16.7,13.3,15,13.3,20,20,25,4.13,Waitlist
3892168,Mathematical Biology,0,0,No,SPAIN,21.4,Male,No,Unspecified,Spanish,No,,,,,Mathematics,3.8,1,Yes,156,160,4,No,,3,13.3,20,20,13.3,16.7,20,6.7,20,3.38,Reject
3892301,Applied Mathematics,Numerical Analysis,Differential Equations,No,KOREA REPUBLIC OF,27.1,Unspecified,No,Unspecified,Korean,Yes,24,20,28,25,Applied Mathematics,3.1,2,Yes,140,168,3,Yes,840,3,10,8.3,6.7,6.7,13.3,6.7,6.7,10,2.25,Reject
3892515,Undecided,Undecided,Undecided,No,KOREA REPUBLIC OF,24.7,Female,Unspecified,Unspecified,Korean,Yes,26,19,21,28,Physics,3.66,1,Yes,152,170,2.5,Yes,890,3,6.7,10,13.3,16.7,16.7,16.7,13.3,16.7,3.33,Reject
3893306,Commutative Algebra,Algebraic Geometry,Representation Theory,No,INDIA,24.3,Male,No,Unspecified,Other,Yes,25,27,28,26,Mathematics,3.32,1,Yes,152,166,4,Yes,650,5,16,16,18,14,10,18,16,25,2.5,Waitlist
3893642,Mathematical Biology,Differential Equations,Geometry/Topology,No,IRAN (ISLAMIC REPUBLIC OF),26,Male,Not Sure,Unspecified,Other,Yes,23,19,17,18,Mathematics,3.2,2,Yes,140,164,1.5,Yes,610,3,8.3,10,11.7,11.7,10,16.7,11.7,18.3,4.17,Admit
3893807,Numerical Analysis,Applied Mathematics,Materials and Fluids,No,CHINA,22.2,Male,Not Sure,Unspecified,Simplified Chinese,Yes,27,20,23,24,Mathematics,3.73,2,Yes,154,170,2.5,Yes,880,3,20,20,20,20,20,20,20,30,4.5,Waitlist
3893831,Algebraic Geometry,Geometry/Topology,Commutative Algebra,Yes,UNITED STATES,21.1,Male,No,Unspecified,English,No,,,,,Applied Mathematics,3.72,1,Yes,163,165,3,Yes,770,3,16.7,16.7,20,20,10,20,13.3,23.3,2.33,Reject
3893989,Algebraic Geometry,Commutative Algebra,Number Theory,Yes,UNITED STATES,21.9,Male,Yes,Unspecified,English,No,,,,,Mathematics,3.87,1,Yes,165,170,5,Yes,610,3,20,20,20,16.7,20,20,13.3,26.7,3,Reject
3894056,Mathematical Biology,Applied Mathematics,Probability,Yes,UNITED STATES,23.4,Female,No,Unspecified,English,No,,,,,Mathematics,3.32,3,Yes,155,162,4.5,No,,3,10,16.7,16.7,16.7,20,20,13.3,23.3,2.67,Reject
3894070,Mathematical Biology,Applied Mathematics,Differential Equations,Yes,UNITED STATES,23.8,Male,No,Unspecified,Simplified Chinese,No,,,,,Mathematics,3.87,2,Yes,170,164,5.5,Yes,720,3,20,13.3,20,20,13.3,20,20,20,3.42,Waitlist
3894317,Numerical Analysis,Applied Mathematics,Materials and Fluids,No,CHINA,22,Male,No,Unspecified,Simplified Chinese,Yes,28,22,24,22,Mathematics,3.42,1,Yes,160,168,3,No,,3,20,13.3,20,20,20,20,20,26.7,3.5,Reject
3894553,Mathematical Biology,Numerical Analysis,Applied Mathematics,Yes,UNITED STATES,28.5,Male,Yes,Unspecified,Other,No,,,,,Mathematics,3.02,2,Yes,,,,No,,3,6.7,3.3,15,16.7,1.7,15,6.7,16.7,3.17,Reject
3894686,Probability,Statistics,0,No,CHINA,21.7,Male,Not Sure,Unspecified,Simplified Chinese,Yes,28,22,27,24,Mathematics,3.73,1,Yes,152,170,3,Yes,850,3,10,20,20,20,13.3,16.7,20,20,4.5,Waitlist
3894757,Algebraic Geometry,Commutative Algebra,Mathematical Biology,No,CHINA,22.7,Male,No,Unspecified,Traditional Chinese,Yes,22,18,21,15,Applied Mathematics,3.33,1,Yes,142,168,2.5,Yes,830,3,10,6.7,13.3,13.3,13.3,20,13.3,18.3,4.5,Admit
3895132,Algebraic Geometry,Commutative Algebra,Geometry/Topology,No,INDIA,22.7,Male,Unspecified,Unspecified,Other,Yes,27,20,26,22,Mathematics,0,2,Yes,,,,Yes,790,3,16.7,13.3,13.3,10,13.3,16.7,13.3,21.7,3.75,Reject
3895146,Algebraic Geometry,Geometry/Topology,Probability,No,TAIWAN,23.8,Male,Not Sure,Unspecified,Traditional Chinese,Yes,27,20,25,25,Law,3.62,2,Yes,147,170,3,Yes,860,3,20,16.7,13.3,20,16.7,16.7,16.7,23.3,3.67,Reject
3895537,Numerical Analysis,Applied Mathematics,Differential Equations,Yes,UNITED STATES,32.3,Male,No,Unspecified,English,No,,,,,Mathematics,3.36,4,Yes,163,166,4.5,Yes,600,3,20,20,16.7,16.7,16.7,20,16.7,26.7,3.67,Reject
3896046,Geometry/Topology,Algebraic Geometry,Differential Equations,No,CHINA,23,Female,No,Unspecified,Simplified Chinese,No,,,,,Computer Science,0,2,No,,,,No,,3,6.7,6.7,16.7,16.7,16.7,16.7,3.3,18.3,3.5,Reject
3896231,Algebraic Geometry,Commutative Algebra,Representation Theory,Yes,UNITED STATES,25.3,Male,No,Unspecified,English,No,,,,,Applied Mathematics,3.38,3,Yes,147,158,3.5,Yes,550,3,13.3,20,20,20,20,20,20,30,4,Admit
3896265,Geometry/Topology,Differential Equations,Applied Mathematics,No,SRI LANKA,25,Male,Not Sure,Unspecified,Other,No,,,,,Mathematics,4,1,Yes,159,168,4,Yes,750,3,20,16.7,20,20,20,20,20,30,2,Reject
3896474,Mathematical Biology,Materials and Fluids,Differential Equations,Yes,UNITED STATES,21.9,Male,No,Unspecified,English,No,,,,,Mathematics,3.96,1,Yes,160,167,4.5,Yes,570,3,16.7,10,16.7,16.7,20,16.7,10,20,4.5,Waitlist
3896658,Algebraic Geometry,Number Theory,0,Yes,UNITED STATES,21.7,Female,No,Unspecified,English,No,,,,,Mathematics,3.94,1,Yes,167,166,4,Yes,750,3,20,20,20,20,20,20,13.3,30,2.42,Reject
3896813,Applied Mathematics,Materials and Fluids,Differential Equations,No,VIET NAM,27.8,Male,Not Sure,Unspecified,Other,No,,,,,Mathematics,3.76,3,Yes,141,162,2.5,No,,3,10,10,16.7,13.3,13.3,20,10,20,3.83,Waitlist
3896912,Representation Theory,Algebraic Geometry,Commutative Algebra,Yes,UNITED STATES,22,Male,No,Unspecified,English,No,,,,,Mathematics,3.99,2,Yes,163,170,5.5,Yes,770,3,20,20,20,20,20,20,20,26.7,2.5,Reject
3896942,Geometry/Topology,0,0,Yes,UNITED STATES,21.8,Male,No,Unspecified,English,No,,,,,Mathematics,3.96,1,Yes,168,170,4,Yes,860,3,16.7,6.7,20,20,16.7,13.3,13.3,23.3,2,Reject
3897086,Mathematical Biology,Applied Mathematics,0,No,UNITED KINGDOM,21.6,Male,Yes,Unspecified,English,No,,,,,Mathematics,4,1,No,,,,No,,3,8.3,8.3,16.7,16.7,11.7,11.7,13.3,16.7,4,Admit
3897248,Algebraic Geometry,Mathematical Biology,Representation Theory,Yes,UNITED STATES,22.2,Female,No,Unspecified,English,No,,,,,Mathematics,3.78,1,Yes,162,167,5,Yes,620,3,20,20,20,20,20,20,20,26.7,2,Reject
3897343,Probability,Differential Equations,Statistics,No,CHINA,24.7,Male,Unspecified,Unspecified,Simplified Chinese,Yes,30,27,28,28,Mathematics,3.54,3,Yes,159,168,3.5,Yes,850,3,8.3,6.7,16.7,13.3,10,20,-3.3,20,4.33,Reject
3897480,Algebraic Geometry,Geometry/Topology,Commutative Algebra,No,CHINA,22.5,Male,Not Sure,Unspecified,Simplified Chinese,Yes,27,22,24,25,Mathematics,3.2,2,Yes,149,170,3.5,Yes,890,3,0,6.7,16.7,16.7,10,16.7,13.3,16.7,4.58,Waitlist
3897784,Applied Mathematics,Mathematical Biology,Geometry/Topology,Yes,UNITED STATES,21.7,Female,No,Unspecified,English,No,,,,,Math Education,3.68,1,Yes,159,163,5,No,,3,20,20,20,20,20,20,20,23.3,2.5,Reject
3897812,Numerical Analysis,Applied Mathematics,Materials and Fluids,Yes,UNITED STATES,24.6,Male,No,Unspecified,English,No,,,,,Mathematics,3.01,4,Yes,157,164,5.5,No,,5,15,18,13,14,16,18,14,15,4.5,Admit
3897901,Commutative Algebra,Number Theory,Representation Theory,No,KAZAKHSTAN,26.1,Male,Unspecified,Unspecified,Russian,Yes,29,23,22,25,Mathematics,3.62,2,Yes,144,170,4,Yes,720,3,11.7,13.3,13.3,16.7,20,20,16.7,18.3,3.67,Reject
3897941,Applied Mathematics,Mathematical Biology,Materials and Fluids,No,CHINA,21.5,Male,No,Unspecified,Simplified Chinese,Yes,26,18,25,28,Mathematics,3.54,1,Yes,148,170,3,Yes,880,3,13.3,13.3,10,13.3,13.3,16.7,13.3,15,2.33,Reject
3898011,Algebraic Geometry,Commutative Algebra,Number Theory,No,RUSSIAN FEDERATION,21.3,Male,Not Sure,Unspecified,Russian,Yes,20,24,28,27,Pure Mathematics,0,1,No,,,,No,,3,10,20,16.7,16.7,13.3,20,1.7,18.3,3,Admit
3898117,Number Theory,Algebraic Geometry,Commutative Algebra,Yes,UNITED STATES,22.1,Male,No,Unspecified,English,No,,,,,Mathematics,3.58,3,Yes,155,161,5,Yes,570,3,13.3,10,13.3,13.3,16.7,20,10,16.7,4.97,Waitlist
3898225,Applied Mathematics,0,0,No,CHINA,22,Female,Not Sure,Unspecified,Traditional Chinese,Yes,30,19,28,28,Mathematics,3.62,1,Yes,152,170,3.5,Yes,860,3,13.3,16.7,16.7,20,20,16.7,16.7,26.7,3,Reject
3898264,Numerical Analysis,Applied Mathematics,Geometry/Topology,No,UNITED STATES,23.8,Female,Not Sure,Unspecified,Russian,No,,,,,Mathematics,3.15,2,Yes,147,155,3,Yes,490,3,20,16.7,13.3,13.3,20,20,13.3,18.3,3.5,Reject
3898432,Applied Mathematics,Probability,Statistics,No,CHINA,21.4,Male,Not Sure,Unspecified,Simplified Chinese,Yes,27,22,25,24,Mathematics,3.81,1,Yes,150,170,3,Yes,830,2,10,10,20,15,10,15,15,20,4.27,Waitlist
3898631,Applied Mathematics,Algebraic Geometry,Geometry/Topology,No,CHINA,21.7,Male,No,Unspecified,Simplified Chinese,No,,,,,Mathematics,3.8,1,Yes,154,169,3.5,Yes,790,4,15,15,20,20,15,20,15,26.3,4.28,Waitlist
3899302,Representation Theory,Number Theory,0,No,CHINA,25.8,Male,No,Unspecified,Simplified Chinese,Yes,27,19,23,25,Mathematics,3.58,2,Yes,140,169,3,Yes,880,3,16.7,13.3,20,20,16.7,16.7,16.7,23.3,3,Reject
3899384,Probability,0,0,No,TURKEY,24.7,Male,No,Unspecified,Turkish,Yes,30,26,26,30,Mathematics,3.34,2,Yes,,,,Yes,700,3,13.3,20,20,20,20,20,20,23.3,3.63,Reject
3899434,Applied Mathematics,Differential Equations,Geometry/Topology,No,UNITED STATES,26.9,Female,Unspecified,Unspecified,Traditional Chinese,Yes,14,23,22,20,Mathematics,3.41,2,Yes,135,157,3,No,,3,8.3,8.3,10,10,13.3,16.7,5,18.3,4.5,Waitlist
3899498,Algebraic Geometry,Commutative Algebra,Representation Theory,Yes,UNITED STATES,27.2,Male,No,Unspecified,English,No,,,,,Mathematics,3.64,3,Yes,164,160,4.5,Yes,640,3,13.3,13.3,20,16.7,13.3,20,6.7,23.3,3.7,Admit
3899767,Algebraic Geometry,Commutative Algebra,Number Theory,No,INDIA,21.7,Male,Not Sure,Unspecified,Other,Yes,30,20,24,24,Mathematics,0,2,Yes,149,164,3,Yes,790,4,12.5,17.5,20,20,17.5,20,17.5,22.5,2.95,Reject
3899772,Probability,Statistics,Applied Mathematics,Yes,UNITED STATES,21.7,Male,Not Sure,Unspecified,English,No,,,,,Mathematics,3.32,3,Yes,147,167,3,No,,3,11.7,6.7,11.7,10,16.7,13.3,10,15,2.33,Reject
3899825,Probability,Differential Equations,0,Yes,UNITED STATES,22.9,Female,No,Unspecified,English,No,,,,,Mathematics,3.8,1,Yes,150,157,5,Yes,600,3,6.7,6.7,16.7,13.3,13.3,20,6.7,20,3,Reject
3899850,Commutative Algebra,Number Theory,Algebraic Geometry,No,CHINA,22.4,Male,Not Sure,Unspecified,Simplified Chinese,No,,,,,Mathematics,3.46,1,Yes,157,168,3.5,Yes,880,3,10,13.3,20,20,13.3,20,20,26.7,4.5,Waitlist
3899851,Commutative Algebra,Algebraic Geometry,Undecided,No,INDIA,24,Female,Unspecified,Unspecified,Other,Yes,23,24,23,21,Mathematics,0,2,Yes,148,162,3.5,No,,3,13.3,10,20,13.3,10,13.3,16.7,30,3.33,Reject
3899903,Algebraic Geometry,Representation Theory,Number Theory,Yes,UNITED STATES,27.1,Male,Yes,Unspecified,English,No,,,,,Mathematics,3.2,3,Yes,,,,Yes,580,3,20,13.3,13.3,16.7,20,16.7,10,26.7,3.5,Reject
3900087,Algebraic Geometry,Representation Theory,Geometry/Topology,No,CHINA,22.2,Male,No,Unspecified,Simplified Chinese,Yes,30,20,23,26,Mathematics,3.59,1,Yes,156,168,3,Yes,890,3,13.3,13.3,16.7,20,16.7,20,16.7,20,3.5,Reject
3900093,Mathematical Biology,Applied Mathematics,Differential Equations,No,CHINA,22.7,Male,No,Unspecified,Simplified Chinese,No,,,,,Mathematics,3.15,2,Yes,151,170,3,Yes,810,3,6.7,16.7,13.3,20,16.7,20,10,20,1,Reject
3901148,Geometry/Topology,Algebraic Geometry,Differential Equations,No,CHINA,22.4,Male,No,Unspecified,Other,Yes,24,19,25,22,Mathematics,3.76,1,Yes,147,169,3,No,,3,20,20,20,20,20,20,20,20,4.08,Waitlist
3902189,Commutative Algebra,Algebraic Geometry,Geometry/Topology,No,GREECE,21.7,Male,Not Sure,Unspecified,Greek,Yes,30,23,29,30,Applied Mathematics,3.69,1,Yes,158,167,3.5,Yes,850,3,20,16.7,20,20,6.7,16.7,16.7,26.7,4.85,Waitlist
3902480,Geometry/Topology,Differential Equations,0,No,INDIA,22.5,Male,Unspecified,Unspecified,Other,Yes,28,26,27,26,Mathematics,0,1,Yes,159,168,4,Yes,790,3,13.3,13.3,13.3,13.3,16.7,20,6.7,16.7,3.6,Reject
3902549,Geometry/Topology,0,0,No,TURKEY,26.8,Male,Unspecified,Unspecified,Turkish,No,,,,,Mathematics,3.15,2,Yes,141,167,2,Yes,680,3,16.7,16.7,20,16.7,20,20,16.7,30,3.92,Reject
3902647,Algebraic Geometry,Commutative Algebra,Number Theory,No,INDIA,24.7,Male,Not Sure,Unspecified,English,Yes,29,28,30,26,Business,3.01,2,Yes,166,170,5,Yes,900,3,13.3,11.7,16.7,16.7,16.7,20,20,26.7,4.6,Waitlist
3902775,Geometry/Topology,Algebraic Geometry,Representation Theory,Yes,UNITED STATES,21.6,Male,Unspecified,Unspecified,English,No,,,,,Mathematics,3.5,2,Yes,165,170,5,Yes,770,3,16.7,16.7,16.7,16.7,16.7,16.7,16.7,23.3,4.52,Waitlist
3902861,Numerical Analysis,Undecided,0,No,TURKEY,27.2,Male,Yes,Unspecified,Turkish,Yes,28,23,19,23,Mathematics,3.51,3,Yes,,,,Yes,700,3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,18.3,3.33,Reject
3902893,Mathematical Biology,Differential Equations,Applied Mathematics,Yes,UNITED STATES,21.5,Female,No,Unspecified,English,No,,,,,Mathematics,3.5,1,Yes,165,164,5,Yes,540,3,16.7,16.7,16.7,13.3,20,20,10,18.3,3.38,Reject
3902935,Applied Mathematics,Mathematical Biology,Statistics,No,CHINA,21.2,Male,Unspecified,Unspecified,Simplified Chinese,Yes,29,22,21,30,Mathematics,3.63,1,Yes,151,170,3,Yes,860,3,13.3,16.7,20,16.7,13.3,20,13.3,26.7,3.5,Reject
3902970,Mathematical Biology,0,0,Yes,UNITED STATES,21.9,Male,No,Unspecified,Spanish,Yes,27,20,29,27,Mathematics,3.95,1,Yes,150,164,4,Yes,600,3,16.7,15,16.7,15,16.7,16.7,16.7,25,4.24,Waitlist
3903067,Mathematical Biology,Applied Mathematics,Differential Equations,Yes,UNITED STATES,21.4,Female,Unspecified,Unspecified,English,No,,,,,Applied Mathematics,4,1,Yes,157,170,4,No,,4,20,15,17.5,17.5,20,20,17.5,22.5,3.8,Admit
3903293,Differential Equations,Applied Mathematics,0,Yes,UNITED STATES,22.2,Male,No,Unspecified,English,No,,,,,Mathematics,3.89,1,Yes,157,162,4.5,No,,3,13.3,6.7,16.7,16.7,10,16.7,16.7,23.3,3.5,Reject
3903310,Applied Mathematics,Numerical Analysis,Statistics,No,COSTA RICA,29.4,Male,Yes,Unspecified,Spanish,Yes,14,15,19,18,Mathematics,3,2,Yes,136,153,2,Yes,560,3,6.7,5,8.3,8.3,8.3,16.7,6.7,13.3,4,Waitlist
3903376,Mathematical Biology,Statistics,Probability,Yes,UNITED STATES,26.2,Male,No,Unspecified,English,No,,,,,Mathematics,3.86,5,Yes,159,158,4,No,,3,13.3,13.3,16.7,13.3,20,16.7,13.3,20,3.73,Reject
3903475,Algebraic Geometry,Number Theory,0,No,TURKEY,23.2,Male,Unspecified,Unspecified,Turkish,Yes,28,22,25,26,Mathematics,3.39,2,Yes,147,165,3,Yes,590,4,12.5,15,20,17.5,20,20,5,27.5,3.08,Reject
3903490,Applied Mathematics,Statistics,0,No,CHINA,21.7,Female,Not Sure,Unspecified,Other,Yes,27,22,25,26,Mathematics,3.4,1,Yes,,,,No,,3,13.3,16.7,20,20,20,20,16.7,23.3,4.3,Waitlist
3903544,Mathematical Biology,Applied Mathematics,Differential Equations,Yes,UNITED STATES,29.7,Male,No,Unspecified,English,No,,,,,Mathematics,3.95,5,Yes,161,163,5,No,,0,0,0,0,0,0,0,0,0,3.3,Waitlist
3903631,Commutative Algebra,Algebraic Geometry,Representation Theory,Yes,UNITED STATES,21.4,Female,No,Unspecified,English,No,,,,,Mathematics,3.96,4,No,,,,Yes,660,3,20,20,20,20,20,20,20,30,4.1,Waitlist
3903803,Geometry/Topology,Representation Theory,Algebraic Geometry,No,CHINA,20.8,Male,Not Sure,Unspecified,Simplified Chinese,Yes,29,20,28,30,Applied Mathematics,3.7,1,Yes,157,170,3,Yes,910,3,10,16.7,20,20,13.3,20,16.7,20,3.67,Reject
3903868,Mathematical Biology,Statistics,Applied Mathematics,No,TURKEY,32.2,Male,Yes,Unspecified,Turkish,Yes,25,21,29,27,Mathematics,3.24,3,Yes,153,167,3,Yes,830,3,16.7,16.7,20,20,20,20,20,30,3.58,Reject
3903871,Commutative Algebra,Number Theory,Algebraic Geometry,No,CHINA,30.5,Male,Unspecified,Unspecified,Simplified Chinese,Yes,27,23,26,28,Applied Mathematics,3.29,3,Yes,163,170,3,Yes,880,3,10,13.3,13.3,13.3,10,13.3,10,20,2.67,Reject
3903904,Probability,Statistics,0,Yes,UNITED STATES,24.8,Male,Unspecified,Unspecified,English,No,,,,,Physics,3.86,1,Yes,156,161,4.5,No,,4,20,17.5,20,20,20,20,10,25,3.33,Reject
3903986,Mathematical Biology,Applied Mathematics,Differential Equations,No,CHINA,21.7,Male,Not Sure,Unspecified,Simplified Chinese,Yes,30,20,24,29,Mathematics,3.32,2,Yes,151,170,3,Yes,830,3,20,13.3,20,20,20,20,20,20,4.67,Waitlist
3904464,Geometry/Topology,Algebraic Geometry,Representation Theory,No,KOREA REPUBLIC OF,25.8,Female,Not Sure,Unspecified,Korean,Yes,26,22,25,24,Mathematics,2.99,2,Yes,147,170,3,Yes,670,3,11.7,10,8.3,15,15,16.7,11.7,10,4.75,Admit
3904555,Geometry/Topology,Differential Equations,Number Theory,Yes,UNITED STATES,20.6,Female,No,Unspecified,English,No,,,,,Mathematics,3.66,1,Yes,163,162,5,No,,3,16.7,16.7,13.3,13.3,20,13.3,13.3,23.3,4.5,Reject
